id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at
291507796,Deborah Ogden,TheTimeBeing_nz,69,19,52,399,0,,en,,"Auckland, New Zealand",True,False,False,http://pbs.twimg.com/profile_images/968004212381638656/Z9EqFd5K_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/968004212381638656/Z9EqFd5K_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Do you like fast? Come in! 😁 https://t.co/QNTrfLhtk7,False,False,2011-05-02 04:00:18
1940026363,Aimee Attwood,010_3071,24,25,209,757,0,,ko,,,True,False,False,http://pbs.twimg.com/profile_images/967699597622697984/i7PZLS0F_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/967699597622697984/i7PZLS0F_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Do you like my site?😁 https://t.co/v35FSYrDaj,False,False,2013-10-06 06:19:49
262153380,Ellen Gardner,marlinchem,83,10,4,268,0,,en,,U.K,False,False,False,http://pbs.twimg.com/profile_images/938276380940398592/OgNFhE5a_normal.jpg,True,https://abs.twimg.com/images/themes/theme6/bg.gif,333333,https://pbs.twimg.com/profile_images/938276380940398592/OgNFhE5a_normal.jpg,86A4A6,False,A0C5C7,http://abs.twimg.com/images/themes/theme6/bg.gif,709397,FF3300,,False,False,False,False,False,grapes https://t.co/UJGMejIVYb,False,False,2011-03-07 13:31:35
107128767,Rita Salomon,0000Y4N0000,45,23,219,241,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/959063620486352897/vOEkIYIL_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/959063620486352897/vOEkIYIL_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Model \\\ Actress 👅👅👅 https://t.co/q6J8wALsAs,False,False,2010-01-21 16:45:33
468042215,Terri Marlow,joe19710813,59,9,56,280,0,,zh-cn,,shanghai China,True,False,False,http://pbs.twimg.com/profile_images/971651204756529152/tTZXHy9I_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/971651204756529152/tTZXHy9I_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Cosplay fan/Unicorn. Check this https://t.co/NUf498e77i,False,False,2012-01-19 03:34:13
502997845,Diana Molligan,normenvann,85,24,160,422,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/964341036960112640/lf5o8han_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/964341036960112640/lf5o8han_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Do you like me? 🎀🎀🎀 https://t.co/YFd3xf8zRc,False,False,2012-02-25 13:15:10
301703953,Janet Oliver,juanmonro21,76,31,194,405,0,https://t.co/g58sqGMMky,es,,,True,False,False,http://pbs.twimg.com/profile_images/958641751111036929/LXos1Tg2_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/958641751111036929/LXos1Tg2_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Costume designer. Travel. Check this https://t.co/g58sqGMMky,False,False,2011-05-19 22:31:52
826079983,Alana Milton,FaithPerks,186,94,212,199,0,,de,,,True,False,False,http://pbs.twimg.com/profile_images/971203031390916608/sqJQHERH_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/971203031390916608/sqJQHERH_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,You love it harshly? Come in! 💛💛💛 https://t.co/41XSoDxqUl,False,False,2012-09-15 22:43:45
996283452,leon low,leon940803,110,30,168,138,0,,en,,malaysia,True,False,False,http://pbs.twimg.com/profile_images/959106425459847169/o6fvxSas_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/959106425459847169/o6fvxSas_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2012-12-08 02:36:08
430778635,Suzanne Carey,DixonEmil,24,12,19,107,0,,en,,"Milwaukee, WI ",True,False,False,http://pbs.twimg.com/profile_images/946422889850515456/TpOc6G-o_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/946422889850515456/TpOc6G-o_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Come in 😚😚❤️❤️ https://t.co/aaL4ITjgyQ,False,False,2011-12-07 15:18:08
2159330839,Phyllis Gilmore,takatoso,40,11,56,191,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/968255513036316684/Gmh0FAaB_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/968255513036316684/Gmh0FAaB_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Model \\\ Actress 👅👅👅 https://t.co/GFtz78nj2A,False,False,2013-10-27 17:46:54
745548655277465600,Astrologer Gaurav Sharma,astrologergaur2,337,67,648,546,0,https://t.co/aLjcoJR64g,en,,,False,False,False,http://pbs.twimg.com/profile_images/961459746736934913/LyV52Y7E_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/961459746736934913/LyV52Y7E_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,FAB81E,,False,False,False,False,False,Ordinary lady. Blogger \ Travel lover. Check this https://t.co/m0p4a0FZ9L,False,False,2016-06-22 09:27:05
962936970,Erika Miln,SedTot,188,24,158,305,0,,fr,,,False,False,True,http://pbs.twimg.com/profile_images/945293814171873280/pjgxqGyt_normal.jpg,True,https://abs.twimg.com/images/themes/theme10/bg.gif,3D1957,https://pbs.twimg.com/profile_images/945293814171873280/pjgxqGyt_normal.jpg,FFFFFF,True,7AC3EE,http://abs.twimg.com/images/themes/theme10/bg.gif,131516,009999,,False,False,False,False,False,I want you dear... 😗😘🤗 https://t.co/yfpml87Qn8,False,False,2012-11-21 19:23:37
377411429,Tara Barnes,iancrisback,22,9,15,255,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/945022866860494849/N7BYSZAJ_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/945022866860494849/N7BYSZAJ_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Come in 😚😚❤️❤️ https://t.co/j2TcBkzmy2,False,False,2011-09-21 14:50:16
247726133,Stephanie Macey,lacourbasss,23,1,5,107,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/963102739952750592/xlOoztq1_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/963102739952750592/xlOoztq1_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Model \\\ Actress 👅👅👅 https://t.co/1enPtoVbFB,False,False,2011-02-05 12:39:53
234065445,Patti Webster,gustavoguada,97,46,367,311,0,,es,,saltillo coahuila,True,False,False,http://pbs.twimg.com/profile_images/950703823567425541/0ZJ_EKPo_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/950703823567425541/0ZJ_EKPo_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2011-01-04 19:29:51
1632654704,Anna Palmer,Ndimelekelechi,27,9,98,98,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/965495052532240384/G21b3wBH_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/965495052532240384/G21b3wBH_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Rate me on 😚😚😚 https://t.co/eLDv4Z10pS,False,False,2013-07-30 11:05:13
370123438,Esther Shorter,adilhatim,121,44,350,837,0,http://t.co/VUSIOUG2nZ,fr,,,True,False,True,http://pbs.twimg.com/profile_images/967698724486111232/Ldr38ttd_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/967698724486111232/Ldr38ttd_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Model \\\ Actress 😁 https://t.co/KlAbsrwmXH,False,False,2011-09-08 14:11:09
454066957,Alice Day,eva_jenny,90,76,355,568,0,,ru,,,True,False,False,http://pbs.twimg.com/profile_images/971624557940527104/hIkEc8q3_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/971624557940527104/hIkEc8q3_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Cosplay fan. Dogs lover. Click at https://t.co/yPgYYi6Mbd,False,False,2012-01-03 15:53:42
2350817323,Rachel Bradberry,cys0811,45,19,973,287,0,,ko,,,True,False,False,http://pbs.twimg.com/profile_images/960875545201291267/6CQ1uWuI_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/960875545201291267/6CQ1uWuI_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,You want me? 🔥🔥🔥 https://t.co/ZVqsfkaFnI,False,False,2014-02-18 23:27:05
869440951,Rachel Donaldson,NongNingrejenzi,419,63,1197,518,0,,th,,ปราจีนบุรี,False,False,True,http://pbs.twimg.com/profile_images/949553599348015104/Pngtg8Rl_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/949553599348015104/Pngtg8Rl_normal.jpg,000000,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,False,False,เรียน ที่ วิทยาลัยอาชีวศึกษาพณิชยการปราจีนบุรี,False,False,2012-10-09 07:55:22
507732630,Sheila Jerome,dragibus0303,14,22,34,255,0,,fr,,,True,False,False,http://pbs.twimg.com/profile_images/945294767084187648/Z_OqFCKp_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/945294767084187648/Z_OqFCKp_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,You want me? 👯💋😊 https://t.co/vybTM4cEXD,False,False,2012-02-28 18:26:30
363540817,Juliet Little,rly1916,78,12,7,93,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/953661959362269184/IAMQ4zk6_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/953661959362269184/IAMQ4zk6_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2011-08-28 07:44:07
115949063,Crystal Audley,Anecel,15,5,48,163,0,,fr,,Ile Maurice,True,False,False,http://pbs.twimg.com/profile_images/945294501035302912/btKUXtIC_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/945294501035302912/btKUXtIC_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Model \\\ Actress 🍏💃💅💋👗 https://t.co/o7NJ69kYfc,False,False,2010-02-20 15:19:43
488902865,Betty Donaldson,ParkeDarren,8,5,69,60,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/946994808693944321/TecYX8Dx_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/946994808693944321/TecYX8Dx_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Model- Actress -TV Host 🤩👄🤪 https://t.co/YLeGSsMPR3,False,False,2012-02-10 23:53:07
753804555482038276,Cindy Dunce,negeikvolesi12,8,3,86,91,0,https://t.co/w13ccyHmi6,en,,"New York, NY",True,False,False,http://pbs.twimg.com/profile_images/947880642456576000/RgQgvUI6_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/947880642456576000/RgQgvUI6_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Do you like me? 💖💖💖 https://t.co/C3hTCXY5nD,False,False,2016-07-15 04:13:05
948391085524611073,Christine Mansfield,jesse_inirio,22,19,223,116,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/970479488604823554/AQMXRB7j_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/970479488604823554/AQMXRB7j_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Cosplayer / Cats lover. Click at https://t.co/W7ZaZFLz2f,False,False,2018-01-03 03:10:29
2175822490,Jeanette Simpson,TwITT_e_R_,10,7,9,104,0,,ru,,Малошуйка ,True,False,False,http://pbs.twimg.com/profile_images/944308837997207552/MhGTlO5D_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/944308837997207552/MhGTlO5D_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Cosplay fan. Beauty. Click at https://t.co/1rkuLzMpU6,False,False,2013-11-10 14:39:18
585426298,Frances Leapman,prokopoff1,26,7,9,182,0,,ru,,,True,False,False,http://pbs.twimg.com/profile_images/953223403783245824/Uh_araHC_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/953223403783245824/Uh_araHC_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Cosplayer // Health. Check this https://t.co/Ou9z7BbqGq,False,False,2012-05-20 06:37:40
4375351464,Live Cam Girls,CarlJoya,1,294,4797,0,5,https://t.co/BXBMhKEqym,en,,,True,False,False,http://pbs.twimg.com/profile_images/699624189888749568/tBVIZXDn_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/699624189888749568/tBVIZXDn_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Create A FREE Account On https://t.co/BXBMhKEqym And Watch Naked Girls LIVE On Cam!,False,False,2015-11-27 08:01:42
549116429,Christina Ward,ginnybarbie106,52,12,58,319,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/967885140750938112/gYmeC1fF_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/967885140750938112/gYmeC1fF_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2012-04-09 10:27:01
410156342,Irene Goodman,theogur07,58,15,40,146,0,,tr,,Türkiye istanbul,False,False,False,http://pbs.twimg.com/profile_images/951993461527412737/Q4Q9Tb2W_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/951993461527412737/Q4Q9Tb2W_normal.jpg,C0DEED,True,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,False,False,,False,False,2011-11-11 18:27:03
131098835,Tracy Macey,srikrish32,173,56,0,470,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/1004212844475371521/h0qFPt4t_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1004212844475371521/h0qFPt4t_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"chat with me here of that nature, sincehe https://t.co/jlY4nP5lNV",False,False,2010-04-09 07:45:03
578726694,Louise Archibald,selenecruz7,174,81,0,466,1,,es,,,True,False,False,http://pbs.twimg.com/profile_images/1004223471109509120/NnPaebqF_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/1004223471109509120/NnPaebqF_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,my naked photos here mother to the man https://t.co/bGy6Qs1rV7,False,False,2012-05-13 04:29:38
737023889079836672,Veronica Ferguson,guycamilalover,60,16,124,307,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/971886256442535936/YPkBv-rB_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/971886256442535936/YPkBv-rB_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Do you like me? 🎀🎀🎀 https://t.co/frMcTxexNz,False,False,2016-05-29 20:52:43
1126064808,Renee Howard,RomainFabre51,616,91,702,701,0,,fr,,"Santa-Lucia-di-Moriani, Corse",True,True,True,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Rate me on ⤵️❤️🔞 https://t.co/4k40hIXGGD,False,False,2013-01-27 20:02:51
394278919,Melanie Haig,gigowitch,46,9,66,232,0,,de,,,True,False,False,http://pbs.twimg.com/profile_images/968422571250274304/E4aLlEOG_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/968422571250274304/E4aLlEOG_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Cosplayer \\ Unicorn. Click at https://t.co/FYMgVu8ziF,False,False,2011-10-19 20:54:02
715442566079102976,Heather Shorter,kareemsobhi50,29,8,173,263,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/945023375898042370/SOtmVu-b_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/945023375898042370/SOtmVu-b_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,How do you like me? 👅💗💖 https://t.co/1v2jtU0XNZ,False,False,2016-03-31 07:36:14
2834309734,Dana Shackley,burhannturk,58,21,129,291,0,,tr,,,True,False,False,http://pbs.twimg.com/profile_images/949613798759026691/ZMx0Rj_j_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/949613798759026691/ZMx0Rj_j_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Do you like fast? 💦😁 Come in! 😍 https://t.co/cM8m6YnBDX,False,False,2014-10-16 15:57:57
633526681,malice,jamalc514,68,62,697,349,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/968149144375349248/YyVAeLo6_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/968149144375349248/YyVAeLo6_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2012-07-12 06:45:05
1141442023,Karen Ferguson,PortalSolBR,22,19,151,142,0,,pt,,,True,False,False,http://pbs.twimg.com/profile_images/966824171312427008/UwsI6sIl_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/966824171312427008/UwsI6sIl_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,I want you... 💫💫💫 https://t.co/jvcNDGRU1A,False,False,2013-02-02 04:08:46
1264600207,Peggy Garrison,aaaaaasjshs,50,13,135,99,0,,es,,"Malaga, Spagna",True,False,False,http://pbs.twimg.com/profile_images/953220567292891136/mCmaEaBO_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/953220567292891136/mCmaEaBO_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2013-03-13 14:22:40
