id,name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,default_profile_image,geo_enabled,profile_image_url,profile_use_background_image,profile_background_image_url_https,profile_text_color,profile_image_url_https,profile_sidebar_border_color,profile_background_tile,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,is_translator,follow_request_sent,protected,verified,notifications,description,contributors_enabled,following,created_at
946367344158285834,#FU*K#JAK#,Duanehunter49,25443,6426,6988,4414,6,,en,,NOT A BOT#RELEASE THE VIDEO,False,False,False,http://pbs.twimg.com/profile_images/973069777634668544/9YSZLbhg_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/973069777634668544/9YSZLbhg_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,ABB8C2,,False,False,False,False,False,"DON""T BE A SOY BOY",False,False,2017-12-28 13:08:52
5980172,Ic3b3rG sLiM,Ic3b3rG_sLiM,26003,200,387,36629,4,,en,,,False,False,True,http://pbs.twimg.com/profile_images/796832093317791744/r2wu4_Ly_normal.jpg,True,https://abs.twimg.com/images/themes/theme9/bg.gif,666666,https://pbs.twimg.com/profile_images/796832093317791744/r2wu4_Ly_normal.jpg,181A1E,False,252429,http://abs.twimg.com/images/themes/theme9/bg.gif,1A1B1F,2FC2EF,,False,False,False,False,False,,False,False,2007-05-12 03:33:56
711966738640928770,NRA 1,grmailing,7266,2780,3601,444,16,,en,,"Binghamton, NY",True,False,True,http://pbs.twimg.com/profile_images/723684428455784449/9d2DM7Av_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/723684428455784449/9d2DM7Av_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,"Pro 2nd amendment, follows world war 2 history, Against New York Safe Act, Conservative, Republican, NRA L Member, No Obama, No Clinton's, No Cuomo, No Schumer.",False,False,2016-03-21 17:24:33
817463134285889536,Andrew Mark,POTUSstinks,87660,1123,1695,28024,31,,en,,"Oregon, USA",True,False,False,http://pbs.twimg.com/profile_images/882944986936889344/JSjg-m5Z_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/882944986936889344/JSjg-m5Z_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Dangerous Professor who teaches his students to think.,False,False,2017-01-06 20:09:33
1198948369,faRisk,FArisk12,12084,191,96,24801,0,http://t.co/8xEDSW0mOq,en,,"Aurora, CO",False,False,True,http://pbs.twimg.com/profile_images/3293131504/482140f3cf14dbb8b6a6514eaa874475_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/3293131504/482140f3cf14dbb8b6a6514eaa874475_normal.jpeg,FFFFFF,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,0084B4,,False,False,False,False,False,,False,False,2013-02-19 23:16:14
1273896978,Tom Wassmer,WassmerTom,13375,229,144,18205,11,,en,,,True,False,True,http://pbs.twimg.com/profile_images/3390030394/21fd84cb4f20c0e2218366f10d3065a3_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/3390030394/21fd84cb4f20c0e2218366f10d3065a3_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2013-03-17 03:19:23
821743694369923075,Bill,twilight19521,38061,7166,7682,27576,8,https://t.co/ScU3rqhWuK,en,,"Rural Missouri, USA",False,False,False,http://pbs.twimg.com/profile_images/868328734834606081/cop2oaU5_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/868328734834606081/cop2oaU5_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,1B95E0,,False,False,False,False,False,"#Deplorable #Catholic #Christian #Conservative #TrumpSupporter #Navy, #Vietnam #Vetran #Patriot #MAGA #GOD #COUNTRY #BLUELIVESMATTER if this offends you too bad",False,False,2017-01-18 15:38:58
946513284261470217,iamawake #prolife #supportourtroops#codeofvets,tom46236928,12523,3817,4439,14140,0,,en,,"Dismalseepidge, SC",True,False,False,http://pbs.twimg.com/profile_images/988260217451401217/Uk6utXbr_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/988260217451401217/Uk6utXbr_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,just a blue collar American with red blood #MAGA #2A #supportourtroops #supportourvets #MAGA @potus #Nosharialaw #NRA couldn’t be pc if I tried #stopcommoncore,False,False,2017-12-28 22:48:47
2671730710,Chris Ayers,BearcatCCA,1665,49,110,1384,2,,en,,,True,False,False,http://pbs.twimg.com/profile_images/485033841841963008/ookvUzo0_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/485033841841963008/ookvUzo0_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2014-07-04 12:09:59
2417844248,ProudAmerican 🇺🇸,_Proud_American,186652,57438,54417,5455,360,,en,,United States of America,False,False,False,http://pbs.twimg.com/profile_images/652735539968217089/bI5onGqu_normal.png,False,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/652735539968217089/bI5onGqu_normal.png,FFFFFF,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,FFFFFF,3B94D9,,False,False,False,False,False,"I pledge allegiance to the🇺🇸of the US ofAMERICA and to the REPUBLIC 4which it stands,ONE NATION UNDER GOD,indivisible w/LIBERTY&JUSTICE4all. #American by CHOICE",False,False,2014-03-29 18:52:15
791983215976251396,Carmen Rock,CarmenRock4,54489,203,99,45584,1,,en,,,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2016-10-28 12:41:27
927319495345131525,JohnnyZipper,realJohnnyZipp,52560,35463,32989,3764,27,,en,,,True,False,False,http://pbs.twimg.com/profile_images/953312093779963911/jtYQwQyx_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/953312093779963911/jtYQwQyx_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,"#USA #Veteran, #Conservative, #MAGA, #NRA member, #AnimalLover, #AnimalRescue, grandson of full blooded #Cherokees. Followed by Gen. Flynn & Antonio Sabato Jr.",False,False,2017-11-05 23:39:31
15220768,David Corn,DavidCornDC,60304,632679,1463,115,10221,https://t.co/F0ddSvYEjy,en,,"Washington, DC",True,False,False,http://pbs.twimg.com/profile_images/431276795216678912/K9GgLuad_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/431276795216678912/K9GgLuad_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,True,False,"D.C. bureau chief of Mother Jones, MSNBC analyst, & author (with @Isikoff) of the new book RUSSIAN ROULETTE.",False,False,2008-06-24 15:58:28
885727267,Lindym🇺🇸,lnick2934,93795,740,458,26656,76,,en,,,True,False,True,http://pbs.twimg.com/profile_images/984846133297139713/jN_YNQoB_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/984846133297139713/jN_YNQoB_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2012-10-17 01:15:10
778047907140206593,Patricia Horning,wildhorsepat,2922,100,42,16543,0,,en,,,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2016-09-20 01:47:31
928784246365331462,Deplorable Wendy,Socaloverrated,21144,3803,4660,29478,0,,en,,"Santa Monica, CA",True,False,True,http://pbs.twimg.com/profile_images/942926002409181184/LG4EOFbJ_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/942926002409181184/LG4EOFbJ_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,"#MAGA #PATRIOT #FISAGATE Proud Trump Supporter, Deplorable, No Lists! #Twitterlockout #QANON #Rudy #KAG",False,False,2017-11-10 00:39:55
2546638887,Calavera 🇺🇸,Vato_1776,1485,58,100,890,1,,en,,,False,False,False,http://pbs.twimg.com/profile_images/869645512403673088/kcHzG4vN_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/869645512403673088/kcHzG4vN_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,ABB8C2,,False,False,False,False,False,#ProudBoy #2ndAmendment #FreeSpeech https://t.co/EZgsNXFT8g,False,False,2014-05-14 05:12:16
806468240734121984,Angel,angel_buskey,56812,2345,1767,76212,11,,en,,"Florida, USA",True,False,False,http://pbs.twimg.com/profile_images/840755011877523458/chz5Ugl8_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/840755011877523458/chz5Ugl8_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Single mom of two beautiful children ...we all love Donald Trump..He is making America Great Again..,False,False,2016-12-07 11:59:46
944463398137348103,Bad English Guy,tourist_space,1595,26,371,1666,0,,en,,"New York, USA",True,False,False,http://pbs.twimg.com/profile_images/944466510528987136/ubsGJ_P0_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/944466510528987136/ubsGJ_P0_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,I like space,False,False,2017-12-23 07:03:16
633176108,Calvin,calvinn495,34,46,108,160,0,,en,,,False,False,False,http://pbs.twimg.com/profile_images/990942082310295552/bkQCJ6Wp_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/990942082310295552/bkQCJ6Wp_normal.jpg,000000,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,1A1B1F,2FC2EF,,False,False,False,False,False,,False,False,2012-07-11 20:04:38
820432978392338440,Frank oldaker,frank_oldaker,104383,6382,6239,90255,7,,en,,"Virginia, USA",True,False,False,http://pbs.twimg.com/profile_images/824396665624952833/8i1wD85a_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/824396665624952833/8i1wD85a_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,retired firefighter/Trump supporter #MAGA     Biker for Trump #NRA,False,False,2017-01-15 00:50:39
902594610,William Singletary,WilliamSinglet4,50325,1690,4802,34526,3,,en,,Florida,False,False,False,http://pbs.twimg.com/profile_images/3572874483/ef7352e5f62b1ed3cc2f2d26925d8dc5_normal.jpeg,True,https://abs.twimg.com/images/themes/theme4/bg.gif,3C3940,https://pbs.twimg.com/profile_images/3572874483/ef7352e5f62b1ed3cc2f2d26925d8dc5_normal.jpeg,5ED4DC,False,95E8EC,http://abs.twimg.com/images/themes/theme4/bg.gif,0099B9,0099B9,,False,False,False,False,False,"USMC 1965-71 Sgt 0231,Dad x2,GDad x3, GGDad x2",False,False,2012-10-24 21:01:14
4476084275,Gloves Off Dem 🌴🌴 #GrassrootsDemocrat,Deemoney521,235777,18745,10858,138228,12,https://t.co/b7XwcS1nQA,en,,Florida/Chicago,True,False,False,http://pbs.twimg.com/profile_images/998963618573004800/3V7-0GJq_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/998963618573004800/3V7-0GJq_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Proud Democrat #RESISTANCE #Gunsensenow #Enough #EmbracetheBase #DACA #SaveACA #ChiAGR #UnionYes #FundPublicEducation #DemsWork4USA,False,False,2015-12-14 01:32:32
2369044532,drhinchliffe@outlook.com,Drhinchliffe,30383,2860,4998,9333,14,,en,,"Sud Dakota, USA",True,False,True,http://pbs.twimg.com/profile_images/726163084797050880/y3h-cJe__normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/726163084797050880/y3h-cJe__normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"True american. 8 years marine corp. I enjoy my freedom for me and my kids. Cant stand our freedoms and right being taken away from us.100% TRUMP SUPPORTER,",False,False,2014-03-02 15:40:29
16384055,vaculb,vaculb,132915,2302,3764,154943,20,,en,,"Polk County, FL",True,False,True,http://pbs.twimg.com/profile_images/917430746645696512/gAhmCF7T_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/917430746645696512/gAhmCF7T_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"gerontologist; LMHC;
#TheResistance; #RWU;
Turn Fl Blue;
No lists please;
RT are not endorsements.",False,False,2008-09-20 23:34:11
1517830200,marvin rushing#magaveteran,MarvinrMarvin,57831,2139,2962,1836,12,,en,,"Milwaukee, WI",True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,retired business owner! served in the army! big president trump follower! maga veteran!,False,False,2013-06-14 23:23:58
822613054529687562,Carol Dean,CarolDe74113079,2563,31,488,56,2,,en,,,True,True,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,,333333,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2017-01-21 01:13:30
3320545346,mojave rattler,PennyHicks13,214840,19465,17945,335568,236,https://t.co/pQhpACbzvN,en,,"Nevada, USA",True,False,False,http://pbs.twimg.com/profile_images/965864370679947264/8SbgqVAk_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/965864370679947264/8SbgqVAk_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"#MAGA #BuildTheWall  Now is the time! All eligible register to VOTE. Our nation, Constitution, Liberty depends on you! #KAG 2018 Support #2A or we die🇺🇸",False,False,2015-08-19 19:44:13
539721796,NormanDeArmond,NormanDeArmond,193302,14904,16284,1697,209,,en,,"Palm Springs, Calif",False,False,True,http://pbs.twimg.com/profile_images/765326310822424576/cx_Eh8om_normal.jpg,False,https://abs.twimg.com/images/themes/theme15/bg.png,000000,https://pbs.twimg.com/profile_images/765326310822424576/cx_Eh8om_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme15/bg.png,000000,1B95E0,,False,False,False,False,False,"Author, 2 Novels: Usurpious  https://t.co/eJfm7tlWae & Protophorous https://t.co/mpbk5tB4lD",False,False,2012-03-29 06:25:42
823873267865894913,DavidRM2A,DavidRM2A,8422,32364,32549,8617,11,,en,,aboard the TrumpTrain 🚂🚃🚃🚃,True,False,False,http://pbs.twimg.com/profile_images/912918336035573760/kUqG9xw9_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/912918336035573760/kUqG9xw9_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,🇺🇸USA🇺🇸 #2A #NRA #TrumpTrain🚂 #MAGA #Veterans #Military #1stResponders #K9 #StandForAnthem 🇺🇸 #RespectTheFlag 🇺🇸 LIBERALISM IS A DISEASE,False,False,2017-01-24 12:41:08
4180885574,CeeCee G,Cgigadig,16770,958,1082,32290,0,,en,,United States,True,False,False,http://pbs.twimg.com/profile_images/939464988527398912/vVXIa7xx_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/939464988527398912/vVXIa7xx_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,#IStandWithAmericanDreamersFirst #RedWaveRising2018 #MAGA,False,False,2015-11-09 16:13:31
816467748184276992,Marc,Marckymarc40,71378,13426,13366,84764,4,,en,,"Long Island, Ny",True,False,False,http://pbs.twimg.com/profile_images/910676068985708544/Yxgfl4KG_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/910676068985708544/Yxgfl4KG_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,#Deplorable #MAGA #KAG! #Conservative  #KatesWall #TRUMP2020  #2A #NRA #GOA #NYSRPA #codeofvets FB @GenFlynn @Scaramucci @RealDrGina @RealOmarNavarro,False,False,2017-01-04 02:14:15
2248532045,allycat50,riatsila501,31521,503,377,32835,33,,en,,England ,True,False,True,http://pbs.twimg.com/profile_images/480037125568868352/VJnTXJEr_normal.jpeg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/480037125568868352/VJnTXJEr_normal.jpeg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Friend of freedom & democracy. Dislike left wing /exstreem right.Value right to make my own choices.Respect those who sacrificed for my freedom.,False,False,2013-12-28 18:10:49
1262960718,John R. Herzog,johnrherzog,31454,1100,540,69599,0,,en,,Rathdrum Idaho,False,False,False,http://pbs.twimg.com/profile_images/3372700888/ab6739ea45cfdc2d08011d34877f067d_normal.jpeg,True,https://abs.twimg.com/images/themes/theme16/bg.gif,333333,https://pbs.twimg.com/profile_images/3372700888/ab6739ea45cfdc2d08011d34877f067d_normal.jpeg,BDDCAD,False,DDFFCC,http://abs.twimg.com/images/themes/theme16/bg.gif,9AE4E8,0084B4,,False,False,False,False,False,"Full time single dad that Loves God, Family, America, Guns, 4x4s and living simple. MAGA",False,False,2013-03-12 22:04:44
859890764435791872,knowledgemarketnz,knowledgemarknz,4345,162,425,15267,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/859907328803577856/P74oIWGj_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/859907328803577856/P74oIWGj_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,,False,False,2017-05-03 22:01:49
54935632,Laurie Ann,LaurieAnnBaker,168421,1362,341,132717,196,,en,,,True,False,True,http://pbs.twimg.com/profile_images/708133332857401345/A7m_crBN_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/708133332857401345/A7m_crBN_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,,False,False,2009-07-08 15:54:53
21545041,Lu,jllgraham,143232,15107,15944,250490,196,,en,,,True,False,False,http://pbs.twimg.com/profile_images/980723170800996352/iHAquRci_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/980723170800996352/iHAquRci_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,"MAGA, KAG,NRA, 1A, 2A, RN, GSW, Mother of a Marine, Semper Fi, Molon Labe 🇺🇸 #SpyGate #ObamaGate",False,False,2009-02-22 04:25:49
1658757204,Maria Bari     💞💖 JESUS 💖💞,SnowDov2,90768,8929,8703,70739,12,,en,,"Larchmont, New York",True,False,False,http://pbs.twimg.com/profile_images/776467074562613248/gvQmy56B_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/776467074562613248/gvQmy56B_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,Proudly F.B.: @GenFlynn @JessieJaneDuff @STEPHMHAMILL @thebradfordfiles @Italians4Trump @AntonioSabatoJr @Scaramucci @realDrGina @realMikeLindell @charliekirk11,False,False,2013-08-09 23:09:32
913462651010682880,Jsev20,jsev20,7286,135,170,13604,1,,en,,"Arizona, USA",False,False,False,http://pbs.twimg.com/profile_images/924280726610001921/uDe7dNlH_normal.jpg,False,https://abs.twimg.com/images/themes/theme1/bg.png,000000,https://pbs.twimg.com/profile_images/924280726610001921/uDe7dNlH_normal.jpg,000000,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,000000,E81C4F,,False,False,False,False,False,Constitutional Conservative,False,False,2017-09-28 17:57:22
894601155153711105,Jameson Borden,JamesonBorden,23,5,38,120,0,,en,,,True,False,False,http://pbs.twimg.com/profile_images/976749802795880454/AXWixB9F_normal.jpg,True,,333333,https://pbs.twimg.com/profile_images/976749802795880454/AXWixB9F_normal.jpg,C0DEED,False,DDEEF6,,F5F8FA,1DA1F2,,False,False,False,False,False,Majoring in Finance at College of Charleston,False,False,2017-08-07 16:48:31
3914047581,Italians For Trump,Italians4Trump,194152,92280,1757,26445,331,,en,,United States of America,True,False,False,http://pbs.twimg.com/profile_images/877544767055429636/pDRBFpaq_normal.jpg,True,https://abs.twimg.com/images/themes/theme1/bg.png,333333,https://pbs.twimg.com/profile_images/877544767055429636/pDRBFpaq_normal.jpg,C0DEED,False,DDEEF6,http://abs.twimg.com/images/themes/theme1/bg.png,C0DEED,1DA1F2,,False,False,False,False,False,We are ITALIAN-AMERICANS 🇮🇹🇺🇸 who proudly support @POTUS @realDonaldTrump our 45th President of the USA! #POTUS45 #DTS #AmericaFirst #MAGA #Italians4Trump,False,False,2015-10-10 01:47:35
